# time nusers response_time n_servers global_load_avg global_mem_util avg_num_apps_per_server
  15970.0 639    12.804 16    0.2507    0.2993 19
  15980.0 641    12.498 16    0.2537    0.2970 19
  15990.0 643    12.836 16    0.2510    0.3028 21
  16000.0 645    11.853 16    0.2474    0.3042 21
  16010.0 647    13.370 16    0.2518    0.3075 22
  16020.0 649    12.970 16    0.2518    0.3087 22
  16030.0 651    12.745 16    0.2544    0.3071 21
  16040.0 653    12.730 16    0.2572    0.3097 22
  16050.0 655    12.686 16    0.2544    0.3104 20
  16060.0 657    12.795 16    0.2552    0.3074 20
  16070.0 659    12.987 16    0.2562    0.3063 19
  16080.0 661    13.159 16    0.2562    0.3076 19
  16090.0 663    12.520 16    0.2590    0.3068 19
  16100.0 665    13.175 16    0.2656    0.3091 20
  16110.0 667    12.630 16    0.2636    0.3090 19
  16120.0 669    12.326 16    0.2612    0.3112 20
  16130.0 671    12.554 16    0.2601    0.3100 19
  16140.0 673    12.819 16    0.2601    0.3108 21
  16150.0 675    12.637 16    0.2657    0.3164 20
  16150.0 675    12.637 16    0.2657    0.3164 20
  16160.0 672    12.611 16    0.2601    0.3144 20
  16170.0 669    12.738 16    0.2600    0.3136 20
  16180.0 668    12.903 16    0.2631    0.3132 20
  16190.0 667    12.210 16    0.2602    0.3137 20
  16200.0 663    13.589 16    0.2602    0.3106 20
  16210.0 655    13.624 16    0.2773    0.3043 18
  16220.0 653    12.671 16    0.2664    0.3011 18
  16230.0 653    12.575 16    0.2644    0.3008 18
  16240.0 651    12.510 16    0.2620    0.2996 18
  16250.0 649    12.650 16    0.2607    0.2993 18
  16260.0 649    13.221 16    0.2607    0.2956 16
  16270.0 644    12.086 16    0.2410    0.2911 15
  16280.0 642    12.675 16    0.2403    0.2861 15
  16290.0 639    12.235 16    0.2420    0.2845 15
  16300.0 636    11.707 16    0.2402    0.2874 16
  16310.0 632    12.713 16    0.2425    0.2860 16
  16320.0 629    12.311 16    0.2425    0.2849 16
  16330.0 627    12.999 16    0.2563    0.2834 15
  16340.0 627    12.235 16    0.2441    0.2838 16
  16350.0 623    12.656 16    0.2455    0.2825 15
  16360.0 620    12.031 16    0.2423    0.2849 18
  16370.0 618    12.496 16    0.2421    0.2863 18
  16380.0 615    12.216 16    0.2421    0.2858 18
  16390.0 610    12.480 16    0.2395    0.2839 19
  16400.0 603    12.989 16    0.2425    0.2872 19
  16410.0 601    12.310 16    0.2373    0.2877 20
  16420.0 596    12.711 16    0.2375    0.2857 20
  16430.0 595    12.364 16    0.2347    0.2855 21
  16440.0 593    11.921 16    0.2347    0.2865 21
  16450.0 590    11.945 16    0.2155    0.2817 19
  16460.0 587    11.827 16    0.2134    0.2794 19
  16470.0 587    12.236 16    0.2164    0.2789 19
  16480.0 584    11.832 16    0.2147    0.2730 17
  16490.0 579    12.430 16    0.2165    0.2730 18
  16500.0 578    12.168 16    0.2165    0.2739 19
  16510.0 575    12.157 16    0.2178    0.2731 18
  16520.0 574    12.680 16    0.2179    0.2689 17
  16530.0 573    12.204 16    0.2192    0.2676 16
  16540.0 568    12.396 16    0.2201    0.2649 16
  16550.0 567    12.313 16    0.2186    0.2621 16
  16560.0 564    12.036 16    0.2186    0.2619 16
  16570.0 562    12.900 16    0.2257    0.2592 15
  16580.0 560    12.448 16    0.2169    0.2567 15
  16590.0 559    12.008 16    0.2132    0.2552 15
  16600.0 557    11.891 16    0.2100    0.2547 15
  16610.0 555    12.288 16    0.2098    0.2539 14
  16620.0 553    11.918 16    0.2098    0.2501 14
  16630.0 548    12.168 16    0.2064    0.2482 13
  16640.0 543    11.870 16    0.2029    0.2435 13
  16650.0 538    11.902 16    0.2016    0.2440 13
  16660.0 534    12.398 16    0.2039    0.2409 13
  16670.0 530    12.003 16    0.2019    0.2395 13
  16680.0 528    11.900 16    0.2019    0.2385 13
  16690.0 522    12.145 16    0.1967    0.2373 13
  16700.0 519    12.008 16    0.1931    0.2353 13
  16710.0 518    12.208 16    0.1943    0.2345 13
  16720.0 515    12.356 16    0.1941    0.2335 13
  16730.0 512    11.843 16    0.1920    0.2327 13
  16740.0 509    11.504 16    0.1920    0.2317 13
  16750.0 506    11.489 16    0.1832    0.2309 12
  16760.0 505    11.889 16    0.1836    0.2264 12
  16770.0 502    11.480 16    0.1824    0.2274 12
  16780.0 500    11.961 16    0.1815    0.2269 13
  16790.0 495    11.569 16    0.1811    0.2253 13
  16800.0 493    11.953 16    0.1811    0.2243 12
  16810.0 491    11.817 16    0.1751    0.2231 13
  16820.0 487    12.243 16    0.1805    0.2232 13
  16830.0 485    11.942 16    0.1792    0.2233 13
  16840.0 484    12.224 16    0.1794    0.2229 13
  16850.0 481    11.789 16    0.1784    0.2219 13
  16860.0 476    11.358 16    0.1784    0.2203 13
  16870.0 474    11.959 16    0.1734    0.2170 13
  16880.0 470    11.873 16    0.1745    0.2176 13
  16890.0 468    11.610 16    0.1710    0.2157 13
  16900.0 465    11.600 16    0.1719    0.2152 13
  16910.0 459    11.631 16    0.1703    0.2138 13
  16920.0 455    12.173 16    0.1703    0.2106 13
  16930.0 453    11.595 16    0.1606    0.2084 12
  16940.0 449    11.320 16    0.1565    0.2047 11
  16950.0 445    11.405 16    0.1588    0.2025 11
  16960.0 442    11.758 16    0.1608    0.2011 11
  16970.0 438    12.155 16    0.1619    0.1988 11
  16980.0 435    11.527 16    0.1619    0.1969 11
  16990.0 431    11.554 16    0.1524    0.1989 11
  17000.0 425    11.707 16    0.1524    0.1947 11
  17010.0 419    12.049 16    0.1524    0.1910 11
  17020.0 417    11.628 16    0.1522    0.1905 11
  17030.0 413    11.072 16    0.1509    0.1894 11
  17040.0 411    10.982 16    0.1509    0.1881 11
  17050.0 408    11.551 16    0.1506    0.1872 11
  17060.0 406    12.071 16    0.1517    0.1863 11
  17070.0 404    11.678 16    0.1498    0.1850 11
  17080.0 400    11.820 16    0.1483    0.1840 11
  17090.0 397    11.297 16    0.1451    0.1831 11
  17100.0 395    11.476 16    0.1451    0.1809 11
  17110.0 392    11.787 16    0.1427    0.1794 10
  17120.0 388    11.637 16    0.1389    0.1766 10
  17130.0 384    11.501 16    0.1372    0.1736 10
  17140.0 380    11.755 16    0.1369    0.1748 10
  17150.0 378    11.121 16    0.1348    0.1721 10
  17160.0 377    10.918 16    0.1348    0.1717 10
  17170.0 375    11.456 16    0.1312    0.1710 9
  17180.0 369    11.477 16    0.1309    0.1674 9
  17190.0 366    11.245 16    0.1288    0.1654 9
  17200.0 366    11.839 16    0.1295    0.1658 9
  17210.0 365    11.166 16    0.1285    0.1654 9
  17220.0 364    11.247 16    0.1285    0.1655 9
  17230.0 361    10.857 16    0.1231    0.1620 8
  17240.0 356    11.442 16    0.1226    0.1594 8
  17250.0 353    11.020 16    0.1210    0.1577 8
  17260.0 350    11.422 16    0.1219    0.1577 8
  17270.0 346    11.099 16    0.1207    0.1557 8
  17280.0 343    11.670 16    0.1207    0.1528 8
  17290.0 342    11.318 16    0.1215    0.1510 6
  17300.0 338    11.021 16    0.1183    0.1482 6
  17310.0 334    11.313 16    0.1147    0.1462 6
  17320.0 330    11.445 16    0.1153    0.1438 6
  17330.0 328    11.618 16    0.1154    0.1442 6
  17340.0 325    11.178 16    0.1154    0.1425 6
  17350.0 322    10.550 16    0.1030    0.1400 5
  17360.0 318    11.118 16    0.1060    0.1366 5
  17370.0 315    11.363 16    0.1085    0.1363 5
  17380.0 315    11.234 16    0.1094    0.1351 5
  17390.0 312    11.218 16    0.1080    0.1330 5
  17400.0 309    10.446 16    0.1080    0.1328 5
  17410.0 307    11.816 16    0.1089    0.1335 6
  17420.0 305    11.255 16    0.1068    0.1322 6
  17430.0 303    11.152 16    0.1051    0.1321 6
  17440.0 298    10.998 16    0.1048    0.1297 6
  17450.0 296    10.667 16    0.1034    0.1292 6
  17460.0 293    11.442 16    0.1034    0.1276 6
  17470.0 290    11.382 16    0.1044    0.1270 5
  17480.0 287    11.050 16    0.1023    0.1257 5
  17490.0 284    10.018 16    0.0957    0.1240 5
  17500.0 280    10.916 16    0.0962    0.1229 5
  17510.0 278    10.989 16    0.0953    0.1224 5
  17520.0 277    10.867 16    0.0953    0.1210 5
  17530.0 275    11.542 16    0.0960    0.1186 4
  17540.0 274    10.899 16    0.0924    0.1170 4
  17550.0 271    11.473 16    0.0937    0.1171 4
  17560.0 269    11.197 16    0.0944    0.1157 4
  17570.0 265    11.218 16    0.0937    0.1149 4
  17580.0 263    10.600 16    0.0937    0.1141 4
  17590.0 262    11.263 16    0.0912    0.1113 4
  17600.0 259    10.838 16    0.0882    0.1090 4
  17610.0 255    10.877 16    0.0869    0.1087 4
  17620.0 252    10.759 16    0.0855    0.1077 4
  17630.0 248    10.652 16    0.0846    0.1062 4
  17640.0 245    11.375 16    0.0846    0.1053 4
  17650.0 244    11.236 16    0.0850    0.1038 4
  17660.0 243    10.251 16    0.0810    0.1039 4
  17670.0 239    10.360 16    0.0792    0.1026 4
  17680.0 236    10.864 16    0.0793    0.1016 4
  17690.0 233    10.338 16    0.0782    0.0993 4
  17700.0 233    10.640 16    0.0782    0.1003 4
  17710.0 231    11.255 16    0.0831    0.0986 3
  17720.0 229    11.007 16    0.0843    0.0971 3
  17730.0 226    10.684 16    0.0819    0.0969 3
  17740.0 222    10.445 16    0.0804    0.0950 3
  17750.0 221    10.057 16    0.0776    0.0946 3
  17760.0 221    10.664 16    0.0776    0.0938 3
  17770.0 220    10.832 16    0.0727    0.0927 3
  17780.0 218    10.522 16    0.0730    0.0918 3
  17790.0 217    10.238 16    0.0715    0.0920 3
  17800.0 214    11.137 16    0.0728    0.0918 3
  17810.0 213    10.706 16    0.0717    0.0902 3
  17820.0 211    10.715 16    0.0717    0.0898 3
  17830.0 211    10.339 16    0.0714    0.0893 3
  17840.0 206    11.346 16    0.0716    0.0885 3
  17850.0 206    11.181 16    0.0705    0.0868 3
  17860.0 202    10.104 16    0.0681    0.0854 3
  17870.0 202    10.996 16    0.0684    0.0857 3
  17880.0 201    10.961 16    0.0684    0.0869 3
  17890.0 200    11.068 16    0.0605    0.0852 3
  17900.0 197    10.469 16    0.0616    0.0844 3
  17910.0 195    10.576 15    0.0630    0.0837 3
  17920.0 195    11.015 15    0.0643    0.0832 3
  17930.0 194    11.033 14    0.0648    0.0835 3
  17940.0 191    10.773 14    0.0648    0.0832 3
  17950.0 189    11.001 14    0.0635    0.0829 3
  17960.0 188    11.044 14    0.0635    0.0823 3
  17970.0 185    10.525 14    0.0623    0.0822 3
  17980.0 185    10.637 14    0.0627    0.0822 3
  17990.0 185    10.469 14    0.0633    0.0817 3
  18000.0 185    10.960 14    0.0633    0.0826 3
  18010.0 182    10.835 13    0.0640    0.0825 3
  18020.0 180    10.968 13    0.0645    0.0808 3
  18030.0 180    10.676 13    0.0641    0.0814 3
  18040.0 176    11.006 12    0.0641    0.0817 3
  18050.0 174    10.205 12    0.0636    0.0804 3
  18060.0 174    10.941 11    0.0633    0.0825 4
  18070.0 171    10.558 11    0.0631    0.0823 4
  18080.0 170    10.880 10    0.0636    0.0814 3
  18090.0 169     9.408 10    0.0628    0.0812 3
  18100.0 165    10.342 10    0.0624    0.0801 3
  18110.0 163     9.891 10    0.0616    0.0773 3
  18120.0 163    10.867 10    0.0617    0.0770 4
  18130.0 162    10.562 10    0.0616    0.0780 4
  18140.0 162    10.493 9    0.0628    0.0784 3
  18150.0 162    10.507 9    0.0626    0.0770 3
  18160.0 161     9.997 9    0.0623    0.0775 3
  18170.0 159     9.919 8    0.0623    0.0769 3
  18180.0 159    10.026 8    0.0623    0.0775 3
  18190.0 159    10.491 8    0.0584    0.0769 3
  18200.0 153    10.930 8    0.0585    0.0761 3
  18210.0 153    10.512 7    0.0613    0.0776 3
  18220.0 152    10.502 7    0.0596    0.0781 3
  18230.0 151    10.986 6    0.0630    0.0807 4
  18240.0 151    10.442 6    0.0630    0.0812 4
  18250.0 150    10.283 6    0.0566    0.0827 4
  18260.0 147    11.186 6    0.0593    0.0830 4
  18270.0 147    10.069 6    0.0586    0.0825 4
  18280.0 143    11.216 6    0.0606    0.0853 5
  18290.0 141    10.414 6    0.0606    0.0848 5
  18300.0 139    10.215 5    0.0606    0.0801 4
  18310.0 137    10.147 5    0.0546    0.0792 5
  18320.0 136    10.411 5    0.0532    0.0789 5
  18330.0 135    10.289 5    0.0554    0.0801 5
  18340.0 135    10.413 5    0.0539    0.0776 5
  18350.0 135    10.681 5    0.0531    0.0790 5
  18360.0 135    11.188 5    0.0531    0.0806 5
  18370.0 133    10.738 5    0.0586    0.0793 4
  18380.0 131    10.814 5    0.0596    0.0774 4
  18390.0 130    10.983 5    0.0571    0.0772 4
  18400.0 130    10.572 5    0.0570    0.0774 4
  18410.0 130    10.002 5    0.0575    0.0761 3
  18420.0 129    11.577 5    0.0585    0.0761 4
  18430.0 129    10.523 4    0.0602    0.0754 3
  18440.0 129    10.913 4    0.0609    0.0758 3
  18450.0 129    10.877 4    0.0603    0.0781 3
  18460.0 129    10.670 4    0.0604    0.0805 3
  18470.0 129     9.923 4    0.0605    0.0802 3
  18480.0 128    10.733 4    0.0605    0.0825 3
  18490.0 127    11.301 4    0.0714    0.0816 4
  18500.0 126    10.764 4    0.0646    0.0821 4
  18510.0 126    10.565 4    0.0642    0.0809 4
  18520.0 123    10.813 4    0.0664    0.0827 4
  18530.0 123    10.712 4    0.0666    0.0800 4
  18540.0 123    10.286 4    0.0666    0.0817 4
  18550.0 123     9.889 4    0.0530    0.0819 4
  18560.0 123    10.684 4    0.0547    0.0817 3
  18570.0 123    10.818 4    0.0536    0.0808 4
  18580.0 123    10.288 4    0.0533    0.0801 4
  18590.0 121     9.420 4    0.0549    0.0808 4
  18600.0 121    10.338 4    0.0549    0.0820 4
  18610.0 121    10.723 4    0.0698    0.0873 5
  18620.0 119    10.928 4    0.0649    0.0862 5
  18630.0 118    10.086 4    0.0634    0.0862 5
  18640.0 115     9.763 4    0.0632    0.0863 5
  18650.0 113    11.419 4    0.0653    0.0875 5
  18660.0 111    11.205 4    0.0653    0.0882 5
  18670.0 110    10.809 4    0.0680    0.0894 5
  18680.0 110     9.885 4    0.0653    0.0867 5
  18690.0 110     9.845 4    0.0613    0.0900 5
  18700.0 109    11.233 4    0.0638    0.0908 6
  18710.0 108    10.205 4    0.0645    0.0902 6
  18720.0 107    10.166 4    0.0645    0.0919 6
  18730.0 106    10.811 4    0.0708    0.0865 4
  18740.0 106     9.956 4    0.0661    0.0843 4
  18750.0 106     9.601 4    0.0650    0.0845 4
  18760.0 104    10.380 4    0.0645    0.0832 4
  18770.0 104    10.708 4    0.0629    0.0831 4
  18780.0 103    10.826 4    0.0629    0.0826 4
  18790.0 103    10.478 4    0.0551    0.0833 4
  18800.0 103    10.792 4    0.0563    0.0825 4
  18810.0 100    10.395 4    0.0587    0.0819 4
  18820.0 100    10.745 4    0.0609    0.0813 4
  18830.0 99    10.182 4    0.0596    0.0808 4
  18840.0 98    10.622 4    0.0596    0.0801 4
  18850.0 97    10.605 4    0.0606    0.0795 4
  18860.0 97    10.454 4    0.0588    0.0793 4
  18870.0 97     9.906 4    0.0574    0.0800 4
  18880.0 97    10.974 4    0.0600    0.0808 4
  18890.0 93     9.834 4    0.0599    0.0825 4
  18900.0 92    10.248 4    0.0599    0.0798 4
  18910.0 91    10.865 4    0.0680    0.0789 4
  18920.0 90    10.420 4    0.0622    0.0828 4
  18930.0 90    11.028 4    0.0635    0.0830 4
  18940.0 90    10.291 4    0.0621    0.0810 4
  18950.0 90    11.294 4    0.0626    0.0825 4
  18960.0 90    10.693 4    0.0626    0.0835 4
  18970.0 88    10.785 4    0.0672    0.0813 3
  18980.0 87    10.405 4    0.0630    0.0809 3
  18990.0 87    10.662 4    0.0633    0.0813 3
  19000.0 86    10.179 4    0.0610    0.0795 3
  19010.0 86    10.203 4    0.0609    0.0800 3
  19020.0 86    10.669 4    0.0609    0.0788 3
  19030.0 86    10.769 4    0.0697    0.0807 3
  19040.0 86    10.592 4    0.0675    0.0793 3
  19050.0 85    10.736 4    0.0687    0.0804 3
  19060.0 85    10.335 4    0.0660    0.0810 3
  19070.0 85    10.853 4    0.0653    0.0813 3
  19080.0 85    10.895 4    0.0653    0.0820 3
  19090.0 83    10.858 4    0.0599    0.0829 4
  19100.0 83    11.227 4    0.0587    0.0833 4
  19110.0 83    10.627 2    0.0638    0.0904 6
  19120.0 83     9.217 2    0.0605    0.0943 6
  19130.0 83    10.365 2    0.0583    0.0947 6
  19140.0 82    10.002 2    0.0583    0.1000 6
  19150.0 82    11.370 2    0.0857    0.1033 8
  19160.0 82    10.419 2    0.0790    0.1035 8
  19170.0 81    11.361 2    0.0821    0.1054 8
  19180.0 79    10.629 2    0.0802    0.1034 8
  19190.0 79    11.192 2    0.0814    0.1030 8
  19200.0 78    10.493 2    0.0814    0.1041 8
  19210.0 78    10.566 2    0.0632    0.1065 8
  19220.0 75     9.962 2    0.0719    0.1089 8
  19230.0 75    10.825 2    0.0735    0.1054 6
  19240.0 75     9.824 2    0.0717    0.1058 6
  19250.0 75    10.369 2    0.0728    0.1048 6
  19260.0 75    10.852 2    0.0728    0.1078 7
  19270.0 75    10.875 2    0.0822    0.1056 6
  19280.0 75    10.662 2    0.0808    0.1046 6
  19290.0 75    10.356 2    0.0789    0.1063 6
  19300.0 74    11.137 2    0.0757    0.1026 6
  19310.0 73    10.374 2    0.0767    0.1029 6
  19320.0 72    10.415 2    0.0767    0.1017 6
  19330.0 72    10.831 2    0.0786    0.1002 5
  19340.0 72    11.096 2    0.0787    0.0991 5
  19350.0 72    10.400 2    0.0783    0.0998 5
  19360.0 70    10.970 2    0.0811    0.0964 5
  19370.0 70    10.715 2    0.0828    0.0969 5
  19380.0 70    11.724 2    0.0828    0.0967 6
  19390.0 70    11.271 2    0.1006    0.1000 6
  19400.0 69    10.284 2    0.0911    0.1000 6
  19410.0 68     9.346 2    0.0831    0.1003 6
  19420.0 68    10.673 2    0.0808    0.1032 6
  19430.0 68    10.494 2    0.0786    0.1027 6
  19440.0 68    11.248 2    0.0786    0.1042 6
  19450.0 67    11.578 2    0.0818    0.1055 7
  19460.0 67    11.180 2    0.0815    0.1031 7
  19470.0 67    10.962 2    0.0792    0.1077 7
  19480.0 67    10.799 2    0.0776    0.1098 8
  19490.0 66    10.232 2    0.0768    0.1124 8
  19500.0 66    10.214 2    0.0768    0.1098 8
  19510.0 66    10.335 2    0.0688    0.1087 8
  19520.0 66    10.604 2    0.0666    0.1087 8
  19530.0 66     9.789 2    0.0654    0.1087 9
  19540.0 64     9.554 2    0.0643    0.1167 9
  19550.0 64    11.049 2    0.0687    0.1163 9
  19560.0 63    10.474 2    0.0687    0.1181 9
  19570.0 62    10.337 2    0.0744    0.1154 8
  19580.0 61     9.508 2    0.0779    0.1148 8
  19590.0 61     9.737 2    0.0743    0.1153 8
  19600.0 60     9.810 2    0.0713    0.1104 7
  19610.0 60    10.431 2    0.0722    0.1109 7
  19620.0 59    10.001 2    0.0722    0.1084 7
  19630.0 59    10.260 2    0.0666    0.1072 6
  19640.0 59    11.180 2    0.0774    0.1055 6
  19650.0 58    10.997 2    0.0796    0.1077 6
  19660.0 56    10.080 2    0.0815    0.1079 6
  19670.0 55    11.109 2    0.0823    0.1057 6
  19680.0 55    10.423 2    0.0823    0.1085 6
  19690.0 55    11.146 2    0.1076    0.1117 6
  19700.0 55    10.152 2    0.0922    0.1131 6
  19710.0 53    10.537 2    0.0877    0.1131 6
  19720.0 53    10.303 2    0.0872    0.1098 6
  19730.0 52     9.999 2    0.0861    0.1111 6
  19740.0 52    11.028 2    0.0861    0.1113 6
  19750.0 51    11.278 2    0.1070    0.1083 5
  19760.0 50    11.495 2    0.0946    0.1064 5
  19770.0 49     9.756 2    0.0868    0.1026 6
  19780.0 48    10.898 2    0.0897    0.1044 6
  19790.0 47     9.592 2    0.0848    0.1040 6
  19800.0 47    10.749 2    0.0848    0.1027 6
  19810.0 47    10.642 2    0.0782    0.0997 4
  19820.0 46    11.829 2    0.0801    0.0987 4
  19830.0 46    11.429 2    0.0808    0.0982 4
  19840.0 44    11.376 2    0.0801    0.0980 4
  19850.0 44    10.818 2    0.0779    0.0975 4
  19860.0 44    10.232 2    0.0779    0.0968 4
  19870.0 44    11.612 2    0.0902    0.1020 5
  19880.0 44     9.267 2    0.0805    0.1029 5
  19890.0 44    11.216 2    0.0786    0.0977 5
  19900.0 44    10.767 2    0.0798    0.1042 6
  19910.0 44    10.283 2    0.0792    0.1059 6
  19920.0 43    10.862 2    0.0792    0.1059 6
  19930.0 43    10.542 2    0.0817    0.1022 5
  19940.0 43    11.013 2    0.0777    0.1051 5
  19950.0 43     8.879 2    0.0722    0.1044 5
  19960.0 43    10.268 2    0.0779    0.1058 5
  19970.0 43    10.942 2    0.0792    0.1041 5
  19980.0 42     9.942 2    0.0792    0.1012 5
  19990.0 41    10.790 2    0.0741    0.1023 5
  20000.0 40    10.294 2    0.0733    0.1012 5
  20010.0 40     9.419 2    0.0733    0.1041 5
  20020.0 38     9.838 2    0.0725    0.1027 5
  20030.0 38    10.329 2    0.0746    0.1058 6
  20040.0 38    11.828 2    0.0746    0.1067 6
  20050.0 38     9.221 2    0.0634    0.1056 4
  20060.0 38    11.406 2    0.0744    0.1040 4
  20070.0 38    10.178 2    0.0732    0.1039 4
  20080.0 38    11.453 2    0.0804    0.1042 4
  20090.0 37    11.866 2    0.0862    0.1061 4
  20100.0 37     9.504 2    0.0862    0.1051 4
  20110.0 37     9.585 2    0.0743    0.1008 3
  20120.0 36     8.581 2    0.0680    0.0979 3
  20130.0 36    10.113 2    0.0712    0.0963 3
  20140.0 36    10.939 2    0.0714    0.0961 3
  20150.0 36    13.296 2    0.0788    0.0952 2
  20160.0 36    11.561 2    0.0788    0.0962 2
  20170.0 35    12.126 2    0.1050    0.1017 3
  20180.0 35     8.967 2    0.0873    0.1020 3
  20190.0 35    10.837 2    0.0860    0.1022 3
  20200.0 35    10.966 2    0.0876    0.1008 3
  20210.0 35    10.165 2    0.0836    0.1016 3
  20220.0 35    10.309 2    0.0836    0.0997 3
  20230.0 34     9.992 2    0.0678    0.1016 2
  20240.0 34     9.803 2    0.0683    0.0952 2
  20250.0 34     9.095 2    0.0681    0.1035 3
  20260.0 34     8.558 2    0.0676    0.1034 3
  20270.0 34    10.546 2    0.0708    0.1032 3
  20280.0 34    10.181 2    0.0708    0.1018 3
  20290.0 33    10.997 2    0.0833    0.0980 1
  20300.0 33    10.847 2    0.0795    0.0978 1
  20310.0 33    10.519 2    0.0796    0.0980 1
  20320.0 33    10.683 2    0.0801    0.0966 1
  20330.0 33    11.317 2    0.0814    0.0962 1
  20340.0 33    10.897 2    0.0814    0.0977 1
  20350.0 33    10.281 2    0.0755    0.0956 1
  20360.0 32    10.628 2    0.0748    0.0934 1
  20370.0 32    11.143 2    0.0768    0.0947 1
  20380.0 32    11.026 2    0.0815    0.0947 1
  20390.0 32    10.912 2    0.0819    0.0938 1
  20400.0 32    10.301 2    0.0819    0.0948 1
  20410.0 32     9.942 2    0.0820    0.0931 2
  20420.0 32    12.904 2    0.0829    0.0942 2
  20430.0 32    11.532 2    0.0888    0.0960 2
  20440.0 32    11.634 2    0.0873    0.0962 2
  20450.0 32    10.912 2    0.0869    0.0935 2
  20460.0 31    10.743 2    0.0869    0.0970 2
  20470.0 31    10.579 2    0.0737    0.0976 2
  20480.0 31    11.432 2    0.0821    0.0992 2
  20490.0 30    10.308 2    0.0809    0.0933 2
  20500.0 30    10.757 2    0.0814    0.0953 2
  20510.0 30    10.251 2    0.0798    0.0938 2
  20520.0 29    12.640 2    0.0798    0.0905 3
  20530.0 29    10.945 2    0.0645    0.0916 2
  20540.0 29    11.012 2    0.0704    0.0901 2
  20550.0 29    11.362 2    0.0707    0.0900 2
  20560.0 29    10.599 2    0.0701    0.0922 2
  20570.0 29     9.466 2    0.0679    0.0907 2
  20580.0 29     9.930 2    0.0679    0.0924 2
  20590.0 28    11.600 2    0.0715    0.0883 1
  20600.0 28    11.741 2    0.0721    0.0840 2
  20610.0 28    10.326 2    0.0701    0.0879 2
  20620.0 28    11.688 2    0.0725    0.0876 2
  20630.0 28    10.651 2    0.0740    0.0877 2
  20640.0 28    10.040 2    0.0740    0.0864 2
  20650.0 28    12.283 2    0.0818    0.0873 2
  20660.0 28    10.029 2    0.0739    0.0860 2
  20670.0 28     9.902 2    0.0729    0.0866 1
  20680.0 28     9.660 2    0.0727    0.0859 1
  20690.0 28    11.621 2    0.0739    0.0860 1
  20700.0 27    10.397 2    0.0739    0.0838 1
  20710.0 27     9.160 2    0.0547    0.0802 1
  20720.0 27    11.171 2    0.0663    0.0833 0
  20730.0 27     9.528 2    0.0633    0.0787 0
  20740.0 27    10.353 2    0.0627    0.0805 0
  20750.0 27    12.609 2    0.0651    0.0789 1
  20760.0 27    10.987 2    0.0651    0.0811 1
  20770.0 27    11.037 2    0.0736    0.0803 1
  20780.0 27     9.895 2    0.0660    0.0789 1
  20790.0 27    13.910 2    0.0723    0.0802 1
  20800.0 27    10.436 2    0.0728    0.0805 1
  20810.0 26    10.164 2    0.0724    0.0825 1
  20820.0 26     9.870 2    0.0724    0.0756 1
  20830.0 26    11.957 2    0.0792    0.0790 1
  20840.0 26    11.384 2    0.0752    0.0795 1
  20850.0 26    10.043 2    0.0720    0.0800 1
  20860.0 26    11.335 2    0.0720    0.0809 2
  20870.0 26    11.212 2    0.0733    0.0818 2
  20880.0 26    10.708 2    0.0733    0.0774 2
  20890.0 26    12.684 2    0.0850    0.0806 2
  20900.0 26    11.668 2    0.0766    0.0832 2
  20910.0 26    10.248 2    0.0730    0.0870 2
  20920.0 26    11.314 2    0.0727    0.0841 2
  20930.0 26     9.999 2    0.0685    0.0830 2
  20940.0 26    11.396 2    0.0685    0.0863 2
  20950.0 25     9.594 2    0.0653    0.0829 2
  20960.0 24    11.884 2    0.0732    0.0779 2
  20970.0 24    11.176 2    0.0731    0.0780 2
  20980.0 24    10.854 2    0.0707    0.0775 2
  20990.0 24    11.848 2    0.0704    0.0788 2
  21000.0 23    11.625 2    0.0704    0.0782 2
  21010.0 23    12.086 2    0.0678    0.0753 1
  21020.0 23    10.414 2    0.0651    0.0724 1
  21030.0 23     9.961 2    0.0652    0.0711 1
  21040.0 22    11.166 2    0.0665    0.0713 1
  21050.0 22    10.980 2    0.0655    0.0682 1
  21060.0 22    10.690 2    0.0655    0.0686 1
  21070.0 21    11.096 2    0.0632    0.0670 1
  21080.0 21    10.135 2    0.0609    0.0638 1
  21090.0 21    11.364 2    0.0598    0.0660 1
  21100.0 21    11.445 2    0.0606    0.0642 1
  21110.0 21     9.981 2    0.0594    0.0659 1
  21120.0 21    10.987 2    0.0594    0.0667 1
  21130.0 21     9.488 2    0.0448    0.0671 1
  21140.0 21    10.728 2    0.0530    0.0649 1
  21150.0 21    10.586 2    0.0548    0.0673 1
  21160.0 21     8.077 2    0.0508    0.0671 1
  21170.0 20    12.945 2    0.0551    0.0665 1
  21180.0 19    11.087 2    0.0551    0.0633 1
  21190.0 19    11.063 2    0.0474    0.0617 1
  21200.0 19     8.396 2    0.0420    0.0599 1
  21210.0 19    11.502 2    0.0434    0.0597 1
  21220.0 19    10.995 2    0.0429    0.0607 1
  21230.0 19    10.856 2    0.0452    0.0607 1
  21240.0 19     9.081 2    0.0452    0.0602 1
  21250.0 19    10.952 2    0.0578    0.0598 1
  21260.0 19    10.066 2    0.0542    0.0589 1
  21270.0 19    12.399 2    0.0565    0.0601 1
  21280.0 19     9.900 2    0.0551    0.0595 1
  21290.0 18    10.443 2    0.0537    0.0587 1
  21300.0 18     9.717 2    0.0537    0.0574 1
  21310.0 18    10.411 2    0.0387    0.0568 1
  21320.0 17     8.797 2    0.0422    0.0574 1
