time, nusers, response_time, n_servers, global_load_avg, global_mem_util, avg_num_apps_per_server, entertainment_cpu, entertainment_mem, noverloadedservers, ndeferredsessions, nrejectedsessions, nabortedsessions, weighted_avg_CPU, weighted_avg_MEM, ac_w 
   3260.0, 580,     0.075, 14,    0.5931,    0.4431, 55,    0.0011,    0.0041, 0, 0, 0, 0,    0.5851,    0.4377, 0.1000 
   3270.0, 577,     0.082, 14,    0.6004,    0.4411, 55,    0.0011,    0.0041, 0, 0, 0, 0,    0.6041,    0.4355, 0.1000 
   3280.0, 573,     0.073, 14,    0.5955,    0.4392, 55,    0.0011,    0.0041, 0, 0, 0, 0,    0.6027,    0.4362, 0.1000 
   3290.0, 570,     0.064, 14,    0.5882,    0.4387, 55,    0.0011,    0.0041, 0, 0, 0, 0,    0.5903,    0.4364, 0.1000 
   3300.0, 568,     0.068, 14,    0.5832,    0.4376, 55,    0.0011,    0.0041, 0, 0, 0, 0,    0.5751,    0.4358, 0.1000 
   3310.0, 563,     0.069, 14,    0.5983,    0.4346, 55,    0.0011,    0.0041, 0, 0, 0, 0,    0.6119,    0.4321, 0.1000 
   3320.0, 561,     0.080, 14,    0.6005,    0.4344, 55,    0.0011,    0.0041, 0, 0, 0, 0,    0.6036,    0.4327, 0.1000 
   3330.0, 558,     0.069, 14,    0.5955,    0.4314, 55,    0.0011,    0.0041, 0, 0, 0, 0,    0.5970,    0.4263, 0.1000 
   3340.0, 556,     0.082, 14,    0.6000,    0.4298, 55,    0.0011,    0.0041, 0, 0, 0, 0,    0.6001,    0.4292, 0.1000 
   3350.0, 555,     0.080, 14,    0.5970,    0.4295, 55,    0.0011,    0.0041, 0, 0, 0, 0,    0.5989,    0.4269, 0.1000 
   3360.0, 551,     0.071, 14,    0.5937,    0.4282, 55,    0.0011,    0.0041, 0, 0, 0, 0,    0.5927,    0.4259, 0.1000 
   3370.0, 548,     0.070, 14,    0.5864,    0.4260, 55,    0.0011,    0.0041, 0, 0, 0, 0,    0.5749,    0.4232, 0.1000 
   3380.0, 543,     0.071, 14,    0.5711,    0.4220, 55,    0.0011,    0.0041, 0, 0, 0, 0,    0.5549,    0.4184, 0.1000 
   3390.0, 538,     0.067, 14,    0.5653,    0.4198, 55,    0.0011,    0.0041, 0, 0, 0, 0,    0.5520,    0.4175, 0.1000 
   3400.0, 535,     0.070, 14,    0.5625,    0.4186, 55,    0.0011,    0.0041, 0, 0, 0, 0,    0.5496,    0.4118, 0.1000 
   3410.0, 532,     0.068, 14,    0.5613,    0.4163, 55,    0.0011,    0.0041, 0, 0, 0, 0,    0.5551,    0.4125, 0.1000 
   3420.0, 527,     0.069, 14,    0.5619,    0.4141, 55,    0.0011,    0.0041, 0, 0, 0, 0,    0.5569,    0.4102, 0.1000 
   3430.0, 527,     0.075, 14,    0.5716,    0.4133, 55,    0.0011,    0.0041, 0, 0, 0, 0,    0.5782,    0.4123, 0.1000 
   3440.0, 524,     0.063, 14,    0.5632,    0.4129, 55,    0.0011,    0.0041, 0, 0, 0, 0,    0.5655,    0.4100, 0.1000 
   3450.0, 523,     0.062, 14,    0.5598,    0.4111, 55,    0.0011,    0.0041, 0, 0, 0, 0,    0.5621,    0.4082, 0.1000 
   3460.0, 522,     0.061, 14,    0.5516,    0.4095, 55,    0.0011,    0.0041, 0, 0, 0, 0,    0.5517,    0.4093, 0.1000 
   3470.0, 519,     0.066, 14,    0.5505,    0.4087, 55,    0.0011,    0.0041, 0, 0, 0, 0,    0.5440,    0.4091, 0.1000 
   3480.0, 516,     0.063, 14,    0.5472,    0.4085, 55,    0.0011,    0.0041, 0, 0, 0, 0,    0.5405,    0.4060, 0.1000 
   3490.0, 514,     0.057, 14,    0.5038,    0.4062, 55,    0.0011,    0.0041, 0, 0, 0, 0,    0.4876,    0.4014, 0.1000 
   3500.0, 511,     0.065, 14,    0.5121,    0.4028, 55,    0.0011,    0.0041, 0, 0, 0, 0,    0.4690,    0.3990, 0.1000 
   3510.0, 507,     0.068, 14,    0.5241,    0.4024, 55,    0.0011,    0.0041, 0, 0, 0, 0,    0.5114,    0.3988, 0.1000 
   3520.0, 505,     0.061, 14,    0.5207,    0.3993, 55,    0.0011,    0.0041, 0, 0, 0, 0,    0.5334,    0.3940, 0.1000 
   3530.0, 503,     0.064, 14,    0.5211,    0.3994, 55,    0.0011,    0.0041, 0, 0, 0, 0,    0.5227,    0.3958, 0.1000 
   3540.0, 495,     0.062, 14,    0.5214,    0.3972, 55,    0.0011,    0.0041, 0, 0, 0, 0,    0.5211,    0.3973, 0.1000 
   3550.0, 493,     0.062, 14,    0.5141,    0.3947, 55,    0.0011,    0.0041, 0, 0, 0, 0,    0.4953,    0.3933, 0.1000 
   3560.0, 488,     0.064, 14,    0.5108,    0.3919, 55,    0.0011,    0.0041, 0, 0, 0, 0,    0.5034,    0.3873, 0.1000 
   3570.0, 483,     0.054, 14,    0.5063,    0.3903, 55,    0.0011,    0.0041, 0, 0, 0, 0,    0.5070,    0.3884, 0.1000 
   3580.0, 481,     0.058, 14,    0.5039,    0.3886, 55,    0.0011,    0.0041, 0, 0, 0, 0,    0.4967,    0.3856, 0.1000 
   3590.0, 480,     0.059, 14,    0.5043,    0.3855, 55,    0.0011,    0.0041, 0, 0, 0, 0,    0.4997,    0.3824, 0.1000 
   3600.0, 478,     0.057, 14,    0.5029,    0.3856, 55,    0.0011,    0.0041, 0, 0, 0, 0,    0.4989,    0.3847, 0.1000 
   3610.0, 473,     0.058, 14,    0.4920,    0.3833, 55,    0.0011,    0.0041, 0, 0, 0, 0,    0.5056,    0.3804, 0.1000 
   3620.0, 470,     0.057, 14,    0.4886,    0.3830, 55,    0.0011,    0.0041, 0, 0, 0, 0,    0.4836,    0.3813, 0.1000 
   3630.0, 466,     0.055, 14,    0.4799,    0.3785, 55,    0.0011,    0.0041, 0, 0, 0, 0,    0.4700,    0.3731, 0.1000 
   3640.0, 464,     0.054, 14,    0.4771,    0.3778, 55,    0.0011,    0.0041, 0, 0, 0, 0,    0.4670,    0.3727, 0.1000 
   3640.0, 464,     0.054, 14,    0.4771,    0.3778, 55,    0.0011,    0.0041, 0, 0, 0, 0,    0.4670,    0.3727, 0.1000 
   3660.0, 469,     0.054, 14,    0.4740,    0.3792, 55,    0.0011,    0.0041, 0, 0, 0, 0,    0.4658,    0.3783, 0.1000 
   3680.0, 474,     0.057, 14,    0.4892,    0.3819, 55,    0.0011,    0.0041, 0, 0, 0, 0,    0.4985,    0.3843, 0.1000 
   3700.0, 479,     0.057, 14,    0.4852,    0.3848, 55,    0.0011,    0.0041, 0, 0, 0, 0,    0.4778,    0.3852, 0.1000 
   3720.0, 484,     0.056, 14,    0.4915,    0.3892, 56,    0.0011,    0.0041, 0, 0, 0, 0,    0.4921,    0.3910, 0.1000 
   3740.0, 489,     0.056, 14,    0.5078,    0.3916, 56,    0.0011,    0.0041, 0, 0, 0, 0,    0.5145,    0.3947, 0.1000 
   3760.0, 494,     0.058, 14,    0.5130,    0.3939, 56,    0.0011,    0.0041, 0, 0, 0, 0,    0.5234,    0.3967, 0.1000 
   3780.0, 499,     0.057, 14,    0.5118,    0.3969, 56,    0.0011,    0.0041, 0, 0, 0, 0,    0.5092,    0.3994, 0.1000 
   3800.0, 504,     0.059, 14,    0.5289,    0.4008, 56,    0.0011,    0.0041, 0, 0, 0, 0,    0.5449,    0.4037, 0.1000 
   3820.0, 509,     0.059, 14,    0.5278,    0.4027, 56,    0.0011,    0.0041, 0, 0, 0, 0,    0.5273,    0.4058, 0.1000 
   3840.0, 514,     0.061, 14,    0.5262,    0.4064, 56,    0.0011,    0.0041, 0, 0, 0, 0,    0.5260,    0.4092, 0.1000 
   3860.0, 519,     0.064, 14,    0.5359,    0.4097, 56,    0.0011,    0.0041, 0, 0, 0, 0,    0.5260,    0.4134, 0.1000 
   3880.0, 524,     0.064, 14,    0.5326,    0.4117, 56,    0.0011,    0.0041, 0, 0, 0, 0,    0.5354,    0.4138, 0.1000 
   3900.0, 529,     0.064, 14,    0.5391,    0.4147, 56,    0.0011,    0.0041, 0, 0, 0, 0,    0.5515,    0.4184, 0.1000 
   3920.0, 534,     0.063, 14,    0.5463,    0.4180, 56,    0.0011,    0.0041, 0, 0, 0, 0,    0.5602,    0.4224, 0.1000 
   3940.0, 539,     0.065, 14,    0.5471,    0.4213, 56,    0.0011,    0.0041, 0, 0, 0, 0,    0.5483,    0.4243, 0.1000 
   3960.0, 544,     0.068, 14,    0.5546,    0.4243, 57,    0.0011,    0.0041, 0, 0, 0, 0,    0.5604,    0.4268, 0.1000 
   3980.0, 549,     0.069, 14,    0.5651,    0.4273, 57,    0.0011,    0.0041, 0, 0, 0, 0,    0.5901,    0.4284, 0.1000 
   4000.0, 554,     0.065, 14,    0.5634,    0.4287, 57,    0.0011,    0.0041, 0, 0, 0, 0,    0.5579,    0.4310, 0.1000 
   4020.0, 559,     0.067, 14,    0.5698,    0.4335, 57,    0.0011,    0.0041, 0, 0, 0, 0,    0.5718,    0.4370, 0.1000 
   4040.0, 564,     0.063, 14,    0.5665,    0.4352, 57,    0.0011,    0.0041, 0, 0, 0, 0,    0.5571,    0.4367, 0.1000 
   4060.0, 569,     0.068, 14,    0.5707,    0.4397, 57,    0.0011,    0.0041, 0, 0, 0, 0,    0.5748,    0.4433, 0.1000 
   4080.0, 574,     0.067, 14,    0.5740,    0.4429, 57,    0.0011,    0.0041, 0, 0, 0, 0,    0.5746,    0.4460, 0.1000 
   4100.0, 579,     0.070, 14,    0.5871,    0.4457, 58,    0.0011,    0.0041, 0, 0, 0, 0,    0.5952,    0.4471, 0.1000 
   4120.0, 584,     0.069, 14,    0.5907,    0.4490, 58,    0.0011,    0.0041, 0, 0, 0, 0,    0.5961,    0.4523, 0.1000 
   4140.0, 589,     0.074, 14,    0.5951,    0.4519, 58,    0.0011,    0.0041, 0, 0, 0, 0,    0.5972,    0.4552, 0.1000 
   4160.0, 594,     0.068, 14,    0.5984,    0.4556, 58,    0.0011,    0.0041, 0, 0, 0, 0,    0.5931,    0.4593, 0.1000 
   4180.0, 599,     0.070, 14,    0.6042,    0.4586, 58,    0.0011,    0.0041, 0, 0, 0, 0,    0.6179,    0.4601, 0.1000 
   4200.0, 604,     0.069, 14,    0.6026,    0.4606, 58,    0.0011,    0.0041, 0, 0, 0, 0,    0.6014,    0.4631, 0.1000 
   4220.0, 609,     0.074, 14,    0.6341,    0.4640, 58,    0.0011,    0.0041, 0, 0, 0, 0,    0.6855,    0.4665, 0.1000 
   4240.0, 614,     0.075, 14,    0.6337,    0.4664, 58,    0.0011,    0.0041, 0, 0, 0, 0,    0.6322,    0.4686, 0.1000 
   4260.0, 619,     0.076, 14,    0.6348,    0.4691, 58,    0.0011,    0.0041, 0, 0, 0, 0,    0.6282,    0.4715, 0.1000 
   4280.0, 624,     0.083, 14,    0.6481,    0.4727, 58,    0.0011,    0.0041, 0, 0, 0, 0,    0.6421,    0.4732, 0.1000 
   4300.0, 629,     0.081, 14,    0.6462,    0.4750, 58,    0.0011,    0.0041, 0, 0, 0, 0,    0.6497,    0.4772, 0.1000 
   4320.0, 634,     0.078, 14,    0.6448,    0.4790, 59,    0.0011,    0.0041, 0, 0, 0, 0,    0.6455,    0.4840, 0.1000 
   4340.0, 639,     0.084, 14,    0.6643,    0.4815, 59,    0.0011,    0.0041, 0, 0, 0, 0,    0.6728,    0.4830, 0.1000 
   4360.0, 644,     0.082, 14,    0.6648,    0.4852, 59,    0.0011,    0.0041, 0, 0, 0, 0,    0.6661,    0.4870, 0.1000 
   4380.0, 649,     0.079, 14,    0.6633,    0.4887, 59,    0.0011,    0.0041, 0, 0, 0, 0,    0.6595,    0.4914, 0.1000 
   4400.0, 654,     0.084, 14,    0.6705,    0.4903, 59,    0.0011,    0.0041, 0, 0, 0, 0,    0.6884,    0.4913, 0.1000 
   4420.0, 659,     0.089, 14,    0.6625,    0.4934, 59,    0.0011,    0.0041, 0, 0, 0, 0,    0.6554,    0.4976, 0.1000 
   4440.0, 664,     0.086, 14,    0.6653,    0.4969, 59,    0.0011,    0.0041, 0, 0, 0, 0,    0.6636,    0.4991, 0.1000 
   4460.0, 669,     0.093, 14,    0.6867,    0.4993, 59,    0.0011,    0.0041, 0, 0, 0, 0,    0.7053,    0.5001, 0.1000 
   4480.0, 674,     0.089, 14,    0.6887,    0.5027, 59,    0.0011,    0.0041, 0, 0, 0, 0,    0.6912,    0.5060, 0.1000 
   4500.0, 679,     0.093, 14,    0.6910,    0.5062, 59,    0.0011,    0.0041, 0, 0, 0, 0,    0.6944,    0.5088, 0.1000 
   4520.0, 684,     0.090, 14,    0.6932,    0.5090, 59,    0.0011,    0.0041, 0, 0, 0, 0,    0.6653,    0.5128, 0.1000 
   4540.0, 689,     0.093, 14,    0.7012,    0.5108, 59,    0.0011,    0.0041, 0, 0, 0, 0,    0.7068,    0.5120, 0.1000 
   4560.0, 694,     0.094, 14,    0.6986,    0.5156, 59,    0.0011,    0.0041, 0, 0, 0, 0,    0.6981,    0.5189, 0.1000 
   4580.0, 699,     0.096, 14,    0.7017,    0.5184, 59,    0.0011,    0.0041, 0, 0, 0, 0,    0.6829,    0.5214, 0.1000 
   4600.0, 704,     0.099, 14,    0.7111,    0.5218, 59,    0.0011,    0.0041, 0, 0, 0, 0,    0.7289,    0.5240, 0.1000 
   4620.0, 709,     0.100, 14,    0.7181,    0.5236, 60,    0.0011,    0.0041, 0, 0, 0, 0,    0.7204,    0.5240, 0.1000 
   4640.0, 714,     0.100, 14,    0.7322,    0.5262, 60,    0.0011,    0.0041, 0, 0, 0, 0,    0.7395,    0.5284, 0.1000 
   4660.0, 719,     0.101, 14,    0.7405,    0.5293, 60,    0.0011,    0.0041, 0, 0, 0, 0,    0.7396,    0.5313, 0.1000 
   4680.0, 724,     0.101, 14,    0.7411,    0.5318, 60,    0.0011,    0.0041, 0, 0, 0, 0,    0.7487,    0.5361, 0.1000 
   4700.0, 729,     0.096, 14,    0.7300,    0.5361, 60,    0.0011,    0.0041, 0, 0, 0, 0,    0.7098,    0.5410, 0.1000 
   4720.0, 734,     0.102, 14,    0.7356,    0.5384, 60,    0.0011,    0.0041, 0, 0, 0, 0,    0.7406,    0.5396, 0.1000 
   4740.0, 739,     0.103, 14,    0.7358,    0.5416, 60,    0.0011,    0.0041, 0, 0, 0, 0,    0.7378,    0.5440, 0.1000 
   4760.0, 744,     0.105, 14,    0.7535,    0.5432, 60,    0.0011,    0.0041, 0, 0, 0, 0,    0.7423,    0.5453, 0.1000 
   4780.0, 749,     0.104, 14,    0.7536,    0.5473, 60,    0.0011,    0.0041, 0, 0, 0, 0,    0.7485,    0.5504, 0.1000 
   4800.0, 754,     0.108, 14,    0.7500,    0.5512, 60,    0.0011,    0.0041, 0, 0, 0, 0,    0.7513,    0.5537, 0.1000 
   4820.0, 759,     0.099, 14,    0.7476,    0.5521, 60,    0.0011,    0.0041, 0, 0, 0, 0,    0.7459,    0.5535, 0.1000 
   4840.0, 764,     0.125, 14,    0.7611,    0.5564, 60,    0.0011,    0.0041, 0, 0, 0, 0,    0.7622,    0.5595, 0.1000 
   4860.0, 769,     0.122, 14,    0.7647,    0.5579, 60,    0.0011,    0.0041, 0, 0, 0, 0,    0.7753,    0.5584, 0.1000 
   4880.0, 774,     0.123, 14,    0.7708,    0.5616, 60,    0.0013,    0.0041, 0, 1, 0, 0,    0.7725,    0.5625, 0.7900 
   4900.0, 779,     0.111, 14,    0.7692,    0.5648, 60,    0.0005,    0.0041, 0, 0, 0, 0,    0.7630,    0.5661, 0.3900 
   4920.0, 784,     0.125, 14,    0.7745,    0.5683, 60,    0.0003,    0.0041, 0, 0, 0, 0,    0.7791,    0.5706, 0.1000 
   4940.0, 789,     0.126, 14,    0.8009,    0.5699, 60,    0.0003,    0.0041, 0, 0, 0, 0,    0.8388,    0.5706, 0.1000 
   4960.0, 794,     0.107, 14,    0.7901,    0.5732, 60,    0.0003,    0.0041, 0, 0, 0, 0,    0.7820,    0.5774, 0.1000 
   4980.0, 799,     0.123, 14,    0.7942,    0.5775, 60,    0.0003,    0.0041, 0, 0, 0, 0,    0.7948,    0.5818, 0.1000 
   5000.0, 804,     0.124, 14,    0.7970,    0.5783, 60,    0.0003,    0.0041, 0, 0, 0, 0,    0.7977,    0.5798, 0.1000 
   5020.0, 809,     0.133, 14,    0.8036,    0.5824, 60,    0.0003,    0.0041, 0, 0, 0, 0,    0.8053,    0.5846, 0.1000 
   5040.0, 814,     0.144, 14,    0.8091,    0.5839, 60,    0.0003,    0.0041, 0, 0, 0, 0,    0.8142,    0.5881, 0.1000 
   5060.0, 819,     0.131, 14,    0.8179,    0.5889, 60,    0.0003,    0.0041, 0, 0, 0, 0,    0.8415,    0.5919, 0.1000 
   5080.0, 824,     0.133, 14,    0.8165,    0.5866, 60,    0.0008,    0.0041, 0, 1, 0, 0,    0.8163,    0.5867, 1.0000 
   5100.0, 829,     0.123, 14,    0.8101,    0.5782, 60,    0.0004,    0.0041, 0, 0, 0, 0,    0.8100,    0.5783, 1.0000 
   5120.0, 834,     0.132, 15,    0.7582,    0.5459, 56,    0.0004,    0.0041, 0, 0, 0, 0,    0.7748,    0.5481, 0.6100 
   5140.0, 839,     0.148, 15,    0.7617,    0.5578, 56,    0.0004,    0.0041, 0, 0, 0, 0,    0.7654,    0.5659, 0.3100 
   5160.0, 844,     0.146, 15,    0.7664,    0.5629, 56,    0.0004,    0.0041, 0, 0, 0, 0,    0.7685,    0.5677, 0.1200 
   5180.0, 849,     0.152, 16,    0.7553,    0.5467, 60,    0.0004,    0.0041, 0, 0, 0, 0,    0.7869,    0.5548, 0.1000 
   5200.0, 854,     0.140, 16,    0.7570,    0.5481, 60,    0.0004,    0.0041, 0, 0, 0, 0,    0.7655,    0.5534, 0.1000 
   5220.0, 859,     0.127, 16,    0.7565,    0.5489, 60,    0.0004,    0.0041, 0, 0, 0, 0,    0.7570,    0.5497, 0.1000 
   5240.0, 864,     0.127, 16,    0.7505,    0.5515, 60,    0.0004,    0.0041, 0, 0, 0, 0,    0.7671,    0.5537, 0.1000 
   5260.0, 869,     0.126, 16,    0.7609,    0.5535, 60,    0.0004,    0.0041, 0, 0, 0, 0,    0.7652,    0.5547, 0.1000 
   5280.0, 874,     0.112, 16,    0.7607,    0.5561, 60,    0.0004,    0.0041, 0, 0, 0, 0,    0.7630,    0.5578, 0.1000 
   5300.0, 879,     0.127, 16,    0.7920,    0.5586, 60,    0.0008,    0.0041, 0, 1, 0, 0,    0.7915,    0.5591, 0.7500 
   5320.0, 884,     0.114, 16,    0.7847,    0.5621, 60,    0.0003,    0.0041, 0, 0, 0, 0,    0.7798,    0.5641, 0.4100 
   5324.0, 885,     0.107, 16,    0.7829,    0.5649, 60,    0.0003,    0.0041, 0, 0, 0, 0,    0.7793,    0.5674, 0.3500 
   5334.0, 879,     0.112, 16,    0.7823,    0.5639, 60,    0.0002,    0.0041, 0, 0, 0, 0,    0.7772,    0.5682, 0.2200 
   5344.0, 877,     0.119, 16,    0.7829,    0.5629, 60,    0.0002,    0.0041, 0, 0, 0, 0,    0.7832,    0.5624, 0.1200 
   5354.0, 873,     0.127, 16,    0.7821,    0.5601, 60,    0.0001,    0.0041, 0, 0, 0, 0,    0.7847,    0.5596, 0.1000 
   5364.0, 865,     0.123, 16,    0.7822,    0.5580, 60,    0.0001,    0.0041, 0, 0, 0, 0,    0.7815,    0.5520, 0.1000 
   5374.0, 859,     0.114, 16,    0.7795,    0.5523, 60,    0.0001,    0.0041, 0, 0, 0, 0,    0.7778,    0.5468, 0.1000 
   5384.0, 856,     0.113, 16,    0.7792,    0.5511, 60,    0.0001,    0.0041, 0, 0, 0, 0,    0.7780,    0.5477, 0.1000 
   5394.0, 851,     0.097, 16,    0.7757,    0.5495, 60,    0.0001,    0.0041, 0, 0, 0, 0,    0.7735,    0.5455, 0.1000 
   5404.0, 848,     0.113, 16,    0.7751,    0.5489, 60,    0.0001,    0.0041, 0, 0, 0, 0,    0.7701,    0.5452, 0.1000 
   5414.0, 840,     0.103, 16,    0.7730,    0.5449, 60,    0.0001,    0.0041, 0, 0, 0, 0,    0.7691,    0.5405, 0.1000 
   5424.0, 834,     0.112, 16,    0.7723,    0.5417, 60,    0.0001,    0.0041, 0, 0, 0, 0,    0.7702,    0.5397, 0.1000 
   5434.0, 834,     0.105, 16,    0.7706,    0.5383, 61,    0.0001,    0.0041, 0, 0, 0, 0,    0.7679,    0.5221, 0.1000 
   5444.0, 831,     0.104, 16,    0.7695,    0.5398, 61,    0.0001,    0.0041, 0, 0, 0, 0,    0.7680,    0.5379, 0.1000 
   5454.0, 828,     0.105, 16,    0.7678,    0.5384, 61,    0.0001,    0.0041, 0, 0, 0, 0,    0.7658,    0.5376, 0.1000 
   5464.0, 826,     0.098, 16,    0.7662,    0.5368, 61,    0.0001,    0.0041, 0, 0, 0, 0,    0.7623,    0.5370, 0.1000 
   5474.0, 822,     0.112, 16,    0.7654,    0.5365, 61,    0.0001,    0.0041, 0, 0, 0, 0,    0.7635,    0.5357, 0.1000 
   5484.0, 821,     0.096, 16,    0.7638,    0.5346, 61,    0.0000,    0.0041, 0, 0, 0, 0,    0.7619,    0.5309, 0.1000 
   5494.0, 814,     0.102, 16,    0.7624,    0.5319, 61,    0.0000,    0.0041, 0, 0, 0, 0,    0.7604,    0.5304, 0.1000 
   5504.0, 813,     0.100, 16,    0.7611,    0.5297, 61,    0.0000,    0.0041, 0, 0, 0, 0,    0.7582,    0.5255, 0.1000 
   5514.0, 808,     0.089, 16,    0.7582,    0.5280, 61,    0.0000,    0.0041, 0, 0, 0, 0,    0.7570,    0.5259, 0.1000 
   5524.0, 806,     0.100, 16,    0.7572,    0.5274, 61,    0.0000,    0.0041, 0, 0, 0, 0,    0.7531,    0.5243, 0.1000 
   5534.0, 800,     0.093, 16,    0.7556,    0.5255, 61,    0.0000,    0.0041, 0, 0, 0, 0,    0.7538,    0.5206, 0.1000 
   5544.0, 797,     0.108, 16,    0.7559,    0.5240, 61,    0.0000,    0.0041, 0, 0, 0, 0,    0.7537,    0.5241, 0.1000 
   5554.0, 794,     0.096, 16,    0.7545,    0.5237, 61,    0.0000,    0.0041, 0, 0, 0, 0,    0.7542,    0.5228, 0.1000 
   5564.0, 791,     0.084, 16,    0.7531,    0.5229, 62,    0.0000,    0.0041, 0, 0, 0, 0,    0.7514,    0.5218, 0.1000 
   5574.0, 788,     0.083, 16,    0.7510,    0.5192, 62,    0.0000,    0.0041, 0, 0, 0, 0,    0.7486,    0.5149, 0.1000 
   5584.0, 786,     0.090, 16,    0.7492,    0.5181, 62,    0.0000,    0.0041, 0, 0, 0, 0,    0.7459,    0.5120, 0.1000 
   5594.0, 785,     0.097, 16,    0.7472,    0.5162, 62,    0.0000,    0.0041, 0, 0, 0, 0,    0.7448,    0.5128, 0.1000 
   5604.0, 780,     0.089, 16,    0.7453,    0.5174, 62,    0.0000,    0.0041, 0, 0, 0, 0,    0.7419,    0.5200, 0.1000 
   5614.0, 778,     0.089, 16,    0.7431,    0.5135, 62,    0.0000,    0.0041, 0, 0, 0, 0,    0.7396,    0.5081, 0.1000 
   5624.0, 776,     0.093, 16,    0.7416,    0.5135, 62,    0.0000,    0.0041, 0, 0, 0, 0,    0.7387,    0.5104, 0.1000 
   5634.0, 771,     0.093, 16,    0.7406,    0.5116, 62,    0.0000,    0.0041, 0, 0, 0, 0,    0.7381,    0.5103, 0.1000 
   5644.0, 765,     0.086, 16,    0.7394,    0.5080, 62,    0.0000,    0.0041, 0, 0, 0, 0,    0.7386,    0.5064, 0.1000 
   5654.0, 759,     0.090, 16,    0.7377,    0.5064, 62,    0.0000,    0.0041, 0, 0, 0, 0,    0.7356,    0.5022, 0.1000 
   5664.0, 756,     0.085, 16,    0.7361,    0.5039, 62,    0.0000,    0.0041, 0, 0, 0, 0,    0.7341,    0.4972, 0.1000 
   5674.0, 747,     0.083, 16,    0.7343,    0.5000, 62,    0.0000,    0.0041, 0, 0, 0, 0,    0.7317,    0.4957, 0.1000 
   5684.0, 744,     0.089, 16,    0.7327,    0.4974, 62,    0.0000,    0.0041, 0, 0, 0, 0,    0.7306,    0.4931, 0.1000 
   5694.0, 741,     0.082, 16,    0.7314,    0.4976, 62,    0.0000,    0.0041, 0, 0, 0, 0,    0.7288,    0.4952, 0.1000 
   5704.0, 735,     0.090, 16,    0.7300,    0.4936, 62,    0.0000,    0.0041, 0, 0, 0, 0,    0.7274,    0.4897, 0.1000 
   5714.0, 728,     0.081, 16,    0.7286,    0.4904, 62,    0.0000,    0.0041, 0, 0, 0, 0,    0.7263,    0.4870, 0.1000 
   5724.0, 726,     0.082, 16,    0.7271,    0.4876, 62,    0.0000,    0.0041, 0, 0, 0, 0,    0.7249,    0.4785, 0.1000 
   5734.0, 722,     0.079, 16,    0.7253,    0.4874, 62,    0.0000,    0.0041, 0, 0, 0, 0,    0.7226,    0.4833, 0.1000 
   5744.0, 717,     0.088, 16,    0.7243,    0.4862, 62,    0.0000,    0.0041, 0, 0, 0, 0,    0.7216,    0.4851, 0.1000 
   5754.0, 714,     0.084, 16,    0.7231,    0.4825, 62,    0.0000,    0.0041, 0, 0, 0, 0,    0.7215,    0.4787, 0.1000 
   5764.0, 713,     0.088, 16,    0.7218,    0.4824, 62,    0.0000,    0.0041, 0, 0, 0, 0,    0.7202,    0.4808, 0.1000 
   5774.0, 708,     0.078, 16,    0.7201,    0.4791, 62,    0.0000,    0.0041, 0, 0, 0, 0,    0.7182,    0.4734, 0.1000 
   5784.0, 703,     0.073, 16,    0.7179,    0.4792, 62,    0.0000,    0.0041, 0, 0, 0, 0,    0.7153,    0.4775, 0.1000 
   5794.0, 699,     0.075, 16,    0.7161,    0.4761, 62,    0.0000,    0.0041, 0, 0, 0, 0,    0.7130,    0.4739, 0.1000 
   5804.0, 696,     0.079, 16,    0.7145,    0.4749, 62,    0.0000,    0.0041, 0, 0, 0, 0,    0.7112,    0.4701, 0.1000 
   5814.0, 692,     0.073, 16,    0.7125,    0.4731, 62,    0.0000,    0.0041, 0, 0, 0, 0,    0.7107,    0.4716, 0.1000 
   5824.0, 684,     0.074, 16,    0.7112,    0.4714, 62,    0.0000,    0.0041, 0, 0, 0, 0,    0.7084,    0.4685, 0.1000 
   5834.0, 679,     0.076, 16,    0.7096,    0.4659, 62,    0.0000,    0.0041, 0, 0, 0, 0,    0.7066,    0.4603, 0.1000 
   5844.0, 676,     0.072, 16,    0.7081,    0.4632, 62,    0.0000,    0.0041, 0, 0, 0, 0,    0.7049,    0.4546, 0.1000 
   5854.0, 671,     0.069, 16,    0.7064,    0.4623, 62,    0.0000,    0.0041, 0, 0, 0, 0,    0.7039,    0.4556, 0.1000 
   5864.0, 669,     0.072, 16,    0.7045,    0.4614, 62,    0.0000,    0.0041, 0, 0, 0, 0,    0.7024,    0.4598, 0.1000 
   5874.0, 664,     0.069, 16,    0.7027,    0.4591, 62,    0.0000,    0.0041, 0, 0, 0, 0,    0.7001,    0.4569, 0.1000 
   5884.0, 662,     0.068, 16,    0.7008,    0.4571, 62,    0.0000,    0.0041, 0, 0, 0, 0,    0.6974,    0.4510, 0.1000 
   5894.0, 658,     0.070, 16,    0.6994,    0.4559, 62,    0.0000,    0.0041, 0, 0, 0, 0,    0.6973,    0.4547, 0.1000 
   5904.0, 651,     0.075, 16,    0.6980,    0.4536, 62,    0.0000,    0.0041, 0, 0, 0, 0,    0.6956,    0.4514, 0.1000 
